Experience,Salary
10.4,122302
10.4,122309
10.3,122447
10.4,122012
10.4,122519
10.4,122034
10.3,122182
10.5,122013
10.4,121923
10.3,122335
10.3,121829
10.4,122290
10.3,122066
10.4,121844
10.5,122059
10.3,122001
10.4,121976
10.4,121848
10.3,122168
10.3,121788
10.4,122040
10.4,122327
10.4,122214
10.3,122546
10.4,122049
10.3,122385
10.4,121686
10.4,121888
10.3,122301
10.3,122070
10.4,121870
10.4,121913
10.4,122257
10.4,121924
10.4,121951
10.4,122519
10.4,121953
10.5,121844
10.5,122203
10.4,122225
10.4,121874
10.3,121842
10.4,122078
10.4,121984
10.4,122344
10.5,121991
10.5,122094
10.5,122059
10.5,122130
10.3,122014
10.4,122241
10.4,121904
10.4,121946
10.4,121907
10.3,122015
10.3,122078
10.4,122299
10.3,122302
10.3,122180
10.5,121800
10.5,122306
10.5,122440
10.4,121805
10.4,122268
10.4,122250
10.4,121955
10.3,122337
10.4,121850
10.5,122252
10.3,122098
10.5,122122
10.4,122047
10.5,121872
